Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
25/04/2023,"3,080",,220,"670,500","3,090","3,090","3,040","230,831","230,831"
24/04/2023,"3,090",,99,"303,150","3,060","3,090","3,060","231,580","231,580"
21/04/2023,"3,100",,"1,320","4,038,340","3,090","3,100","3,050","232,330","232,330"
20/04/2023,"3,090",,"1,034","3,195,090","3,090","3,100","3,090","231,580","231,580"
19/04/2023,"3,090",,102,"314,180","3,080","3,090","3,080","231,580","231,580"
18/04/2023,"3,080",,371,"1,138,430","3,050","3,080","3,050","230,831","230,831"
17/04/2023,"3,050",,345,"1,053,290","3,060","3,060","3,040","228,582","228,582"
13/04/2023,"3,050",,388,"1,184,070","3,060","3,060","3,040","228,582","228,582"
12/04/2023,"3,060",,352,"1,076,820","3,060","3,060","3,050","229,332","229,332"
11/04/2023,"3,070",,163,"498,970","3,050","3,070","3,050","230,081","230,081"
10/04/2023,"3,070",,158,"483,760","3,060","3,070","3,050","230,081","230,081"
07/04/2023,"3,060",,105,"321,990","3,080","3,080","3,060","229,332","229,332"
06/04/2023,"3,080",,453,"1,384,370","3,040","3,090","3,040","230,831","230,831"
05/04/2023,"3,080",,64,"195,980","3,100","3,100","3,060","230,831","230,831"
04/04/2023,"3,080",,115,"353,200","3,080","3,080","3,070","230,831","230,831"
03/04/2023,"3,060",,250,"765,690","3,070","3,070","3,060","229,332","229,332"
31/03/2023,"3,080",,353,"1,080,680","3,070","3,080","3,050","230,831","230,831"
30/03/2023,"3,070",,528,"1,616,010","3,060","3,070","3,060","230,081","230,081"
29/03/2023,"3,070",,"1,127","3,403,630","3,090","3,100","3,000","230,081","230,081"
28/03/2023,"3,090",,361,"1,101,490","3,050","3,090","3,050","231,580","231,580"
27/03/2023,"3,090",,267,"820,730","3,100","3,100","3,030","231,580","231,580"
24/03/2023,"3,100",,62,"192,200","3,100","3,100","3,100","232,330","232,330"
23/03/2023,"3,100",,30,"92,150","3,040","3,110","3,040","232,330","232,330"
22/03/2023,"3,090",,9,"27,810","3,090","3,090","3,090","231,580","231,580"
21/03/2023,"3,090",,"1,313","4,012,440","3,100","3,100","3,040","231,580","231,580"
20/03/2023,"3,100",,172,"535,950","3,120","3,120","3,040","232,330","232,330"
17/03/2023,"3,100",,202,"621,220","3,120","3,120","3,070","232,330","232,330"
16/03/2023,"3,100",,510,"1,568,090","3,080","3,100","3,070","232,330","232,330"
15/03/2023,"3,080",,"4,252","12,940,030","3,040","3,090","2,990","230,831","230,831"
14/03/2023,"3,130",,755,"2,314,300","3,140","3,140","3,000","234,578","234,578"
13/03/2023,"3,140",,153,"478,590","3,140","3,140","3,110","235,327","235,327"
10/03/2023,"3,140",,10,"31,160","3,100","3,140","3,100","235,327","235,327"
09/03/2023,"3,140",,253,"792,920","3,130","3,140","3,130","235,327","235,327"
07/03/2023,"3,130",,18,"56,170","3,120","3,130","3,120","234,578","234,578"
06/03/2023,"3,130",,"1,461","4,522,300","3,150","3,150","3,090","234,578","234,578"
03/03/2023,"3,130",,98,"306,840","3,140","3,140","3,130","234,578","234,578"
02/03/2023,"3,130",,183,"573,140","3,150","3,150","3,130","234,578","234,578"
01/03/2023,"3,150",,184,"579,320","3,140","3,150","3,140","236,077","236,077"
28/02/2023,"3,140",,22,"69,050","3,140","3,140","3,130","235,327","235,327"
27/02/2023,"3,140",,"1,616","5,043,690","3,130","3,140","3,100","235,327","235,327"
24/02/2023,"3,130",,774,"2,419,460","3,140","3,150","3,120","234,578","234,578"
