Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
16/10/2023,"13,980",,51,"712,980","13,980","13,980","13,980","289,167","1,600,060"
12/10/2023,"13,800",,913,"12,599,660","13,800","13,820","13,800","285,444","1,579,458"
11/10/2023,"14,000",,34,"475,620","14,120","14,120","13,980","289,581","1,602,349"
10/10/2023,"14,000",,225,"3,145,500","13,820","14,000","13,820","289,581","1,602,349"
09/10/2023,"13,960",,38,"526,400","13,960","13,960","13,820","288,754","1,597,771"
06/10/2023,"14,000",,51,"714,600","14,100","14,100","14,000","289,581","1,602,349"
05/10/2023,"14,120",,56,"790,720","14,120","14,120","14,120","292,063","1,616,083"
04/10/2023,"14,120",,58,"815,820","13,840","14,120","13,840","292,063","1,616,083"
03/10/2023,"13,960",,34,"474,440","14,000","14,000","13,840","288,754","1,597,771"
02/10/2023,"14,000",,200,"2,783,920","13,800","14,000","13,800","289,581","1,602,349"
29/09/2023,"14,080",,244,"3,386,340","13,980","14,080","13,760","291,236","1,611,505"
28/09/2023,"13,980",,7,"97,900","14,000","14,000","13,980","289,167","1,600,060"
27/09/2023,"14,000",,71,"989,400","13,900","14,000","13,900","289,581","1,602,349"
26/09/2023,"13,920",,157,"2,185,440","13,920","13,920","13,920","287,926","1,593,193"
25/09/2023,"13,920",,63,"876,120","14,060","14,080","13,720","287,926","1,593,193"
22/09/2023,"14,080",,215,"3,013,200","14,000","14,080","14,000","291,236","1,611,505"
21/09/2023,"14,100",,154,"2,156,100","14,000","14,100","14,000","291,650","1,613,794"
20/09/2023,"14,120",,720,"9,824,400","13,500","14,120","13,500","292,063","1,616,083"
19/09/2023,"14,140",,112,"1,571,180","14,020","14,140","14,000","292,477","1,618,372"
18/09/2023,"14,020",,155,"2,170,500","14,020","14,020","14,000","289,995","1,604,638"
15/09/2023,"14,020",,136,"1,925,960","14,200","14,200","14,020","289,995","1,604,638"
14/09/2023,"14,000",,468,"6,594,300","14,120","14,120","14,000","289,581","1,602,349"
13/09/2023,"14,180",,120,"1,691,860","14,200","14,200","14,000","293,304","1,622,950"
12/09/2023,"14,080",,36,"506,960","14,100","14,100","14,080","291,236","1,611,505"
11/09/2023,"14,120",,100,"1,412,000","14,120","14,120","14,120","292,063","1,616,083"
08/09/2023,"14,120",,5,"70,760","14,160","14,160","14,120","292,063","1,616,083"
07/09/2023,"14,160",,297,"4,164,920","14,000","14,160","14,000","292,891","1,620,661"
