Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
11/08/2023,"7,480",0,524,"3,911,220","7,480","7,480","7,460","650,559","3,575,994"
10/08/2023,"7,480",0,600,"4,478,400","7,480","7,480","7,460","650,559","3,575,994"
09/08/2023,"7,480",0,396,"2,956,160","7,480","7,480","7,460","650,559","3,575,994"
08/08/2023,"7,480",20,"2,120","15,898,080","7,500","7,500","7,460","650,559","3,575,994"
07/08/2023,"7,500",0,"15,331","114,979,880","7,500","7,500","7,480","652,299","3,585,556"
04/08/2023,"7,500",20,"5,171","38,683,900","7,480","7,500","7,480","652,299","3,585,556"
03/08/2023,"7,480",0,"1,059","7,893,880","7,480","7,500","7,440","650,559","3,575,994"
02/08/2023,"7,480",20,"9,089","67,475,480","7,460","7,500","7,400","650,559","3,575,994"
01/08/2023,"7,500",40,55,"412,460","7,500","7,500","7,460","652,299","3,585,556"
31/07/2023,"7,460",40,"1,521","11,361,980","7,500","7,500","7,460","648,820","3,566,433"
28/07/2023,"7,500",0,"1,537","11,425,180","7,500","7,500","7,400","652,299","3,585,556"
27/07/2023,"7,500",20,215,"1,607,980","7,480","7,500","7,460","652,299","3,585,556"
26/07/2023,"7,480",20,576,"4,297,420","7,460","7,480","7,460","650,559","3,575,994"
25/07/2023,"7,460",20,"3,463","25,949,120","7,480","7,520","7,460","648,820","3,566,433"
21/07/2023,"7,480",0,443,"3,307,000","7,480","7,480","7,440","650,559","3,575,994"
20/07/2023,"7,480",0,"3,045","22,620,680","7,500","7,500","7,400","650,559","3,575,994"
19/07/2023,"7,480",20,566,"4,225,740","7,480","7,480","7,440","650,559","3,575,994"
18/07/2023,"7,500",0,"1,631","12,209,840","7,480","7,500","7,460","652,299","3,585,556"
17/07/2023,"7,500",0,259,"1,933,480","7,460","7,500","7,460","652,299","3,585,556"
14/07/2023,"7,500",40,"3,956","29,607,220","7,400","7,500","7,400","652,299","3,585,556"
13/07/2023,"7,460",0,"1,557","11,605,920","7,460","7,460","7,420","648,820","3,566,433"
