Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
15/09/2023,"3,070",,5,"15,260","3,010","3,070","3,010","122,800","122,800"
14/09/2023,"3,070",,4,"12,240","3,050","3,070","3,050","122,800","122,800"
13/09/2023,"3,090",,"1,230","3,799,270","3,050","3,090","3,040","123,600","123,600"
12/09/2023,"3,050",,55,"167,760","3,050","3,060","3,050","122,000","122,000"
11/09/2023,"3,060",,106,"321,810","3,030","3,060","3,030","122,400","122,400"
08/09/2023,"3,050",,"50,153","140,467,740","3,060","3,060","3,050","122,000","122,000"
07/09/2023,"3,050",,333,"1,009,750","3,070","3,070","3,030","122,000","122,000"
06/09/2023,"3,060",,132,"398,360","3,070","3,070","3,000","122,400","122,400"
05/09/2023,"3,070",,104,"319,230","3,060","3,070","3,050","122,800","122,800"
04/09/2023,"3,070",,15,"45,870","3,060","3,070","3,050","122,800","122,800"
01/09/2023,"3,070",,116,"350,570","3,010","3,070","3,010","122,800","122,800"
31/08/2023,"3,050",,87,"263,310","3,050","3,060","3,020","122,000","122,000"
30/08/2023,"3,060",,66,"201,630","3,060","3,060","3,050","122,400","122,400"
29/08/2023,"3,080",,166,"501,440","3,020","3,080","3,020","123,200","123,200"
28/08/2023,"3,080",,154,"465,040","3,070","3,080","3,010","123,200","123,200"
25/08/2023,"3,070 (SQ)",,0,0,-,"3,070","3,070","122,800","122,800"
24/08/2023,"3,080",,228,"694,790","3,050","3,110","3,020","123,200","123,200"
23/08/2023,"3,050",,112,"339,790","3,050","3,050","3,020","122,000","122,000"
22/08/2023,"3,050",,299,"904,030","3,020","3,050","3,020","122,000","122,000"
21/08/2023,"3,050",,66,"200,970","3,050","3,050","3,040","122,000","122,000"
18/08/2023,"3,050",,239,"728,360","3,050","3,050","3,040","122,000","122,000"
17/08/2023,"3,040",,"1,631","4,964,940","3,060","3,060","3,040","121,600","121,600"
16/08/2023,"3,080",,168,"517,450","3,090","3,090","3,080","123,200","123,200"
15/08/2023,"3,090",,72,"222,030","3,090","3,090","3,080","123,600","123,600"
14/08/2023,"3,090",,47,"144,760","3,100","3,100","3,030","123,600","123,600"
11/08/2023,"3,060",,183,"559,980","3,060","3,060","3,060","122,400","122,400"
10/08/2023,"3,060",,214,"657,200","3,080","3,090","3,060","122,400","122,400"
09/08/2023,"3,080",,18,"55,270","3,100","3,100","3,050","123,200","123,200"
08/08/2023,"3,100",,140,"426,230","3,110","3,110","3,030","124,000","124,000"
07/08/2023,"3,080",,238,"734,140","3,090","3,100","3,080","123,200","123,200"
04/08/2023,"3,100",,11,"34,100","3,100","3,100","3,100","124,000","124,000"
03/08/2023,"3,100",,71,"220,320","3,120","3,120","3,100","124,000","124,000"
02/08/2023,"3,130",,697,"2,162,260","3,100","3,130","3,100","125,200","125,200"
01/08/2023,"3,130",,380,"1,183,180","3,160","3,160","3,100","125,200","125,200"
31/07/2023,"3,130",,"1,350","4,189,050","3,170","3,170","3,090","125,200","125,200"
28/07/2023,"3,180",,"2,125","6,745,860","3,110","3,180","3,080","127,200","127,200"
27/07/2023,"3,100",,628,"1,933,670","3,140","3,140","3,060","124,000","124,000"
26/07/2023,"3,100",,311,"957,610","3,080","3,110","3,070","124,000","124,000"
25/07/2023,"3,100",,266,"823,530","3,100","3,120","3,080","124,000","124,000"
21/07/2023,"3,100",,"6,075","18,475,160","3,120","3,130","3,010","124,000","124,000"
20/07/2023,"3,130",,"1,122","3,506,540","3,080","3,130","3,080","125,200","125,200"
19/07/2023,"3,080",,"1,968","6,003,010","3,090","3,090","3,020","123,200","123,200"
18/07/2023,"3,090",,401,"1,225,770","3,070","3,090","3,050","123,600","123,600"
17/07/2023,"3,070",,"2,683","8,191,140","3,070","3,110","3,010","122,800","122,800"
14/07/2023,"3,100",,"2,728","8,391,290","3,100","3,110","3,050","124,000","124,000"
13/07/2023,"3,100",,"3,462","10,718,800","3,080","3,120","3,080","124,000","124,000"
12/07/2023,"3,080",,"1,516","4,674,900","3,110","3,110","3,010","123,200","123,200"
11/07/2023,"3,100",,"14,561","44,483,190","3,010","3,120","3,000","124,000","124,000"
10/07/2023,"3,110",,"2,971","9,053,230","3,120","3,120","3,010","124,400","124,400"
07/07/2023,"3,120",,"1,459","4,486,710","3,130","3,130","3,030","124,800","124,800"
