Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
20/09/2023,"10,020",,"63,521","635,125,160","10,000","10,020","9,980","4,340,293","4,340,293"
19/09/2023,"10,020",,"62,103","621,260,320","10,020","10,020","10,000","4,340,293","4,340,293"
18/09/2023,"10,020",,"63,339","633,401,140","10,000","10,020","9,980","4,340,293","4,340,293"
15/09/2023,"10,020",,"32,182","321,877,460","10,020","10,020","10,000","4,340,293","4,340,293"
14/09/2023,"10,020",,"27,302","273,174,680","10,000","10,020","10,000","4,340,293","4,340,293"
13/09/2023,"10,020",,"46,295","463,044,940","10,000","10,020","10,000","4,340,293","4,340,293"
12/09/2023,"10,020",,"18,550","185,569,800","10,000","10,020","10,000","4,340,293","4,340,293"
11/09/2023,"10,020",,"56,601","566,046,000","10,000","10,020","9,980","4,340,293","4,340,293"
08/09/2023,"10,020",,"17,556","175,655,060","10,020","10,020","10,000","4,340,293","4,340,293"
07/09/2023,"10,020",,"21,441","214,433,000","10,000","10,020","10,000","4,340,293","4,340,293"
06/09/2023,"10,020",,"53,517","535,121,400","10,000","10,020","9,980","4,340,293","4,340,293"
05/09/2023,"10,020",,"49,435","494,280,000","10,000","10,020","9,980","4,340,293","4,340,293"
04/09/2023,"10,020",,"43,245","432,626,860","10,020","10,020","9,980","4,340,293","4,340,293"
01/09/2023,"10,020",,"21,537","215,578,060","10,000","10,020","10,000","4,340,293","4,340,293"
31/08/2023,"10,020",,"20,939","209,461,300","10,020","10,020","10,000","4,340,293","4,340,293"
30/08/2023,"10,020",,"47,787","478,027,880","10,000","10,020","9,980","4,340,293","4,340,293"
29/08/2023,"10,020",,"48,961","489,725,160","10,020","10,020","9,980","4,340,293","4,340,293"
28/08/2023,"10,020",,"63,009","630,275,760","10,000","10,020","10,000","4,340,293","4,340,293"
25/08/2023,"10,020",,"37,741","377,828,920","10,000","10,020","10,000","4,340,293","4,340,293"
24/08/2023,"10,040",,"23,488","235,497,600","10,020","10,040","10,000","4,348,957","4,348,957"
23/08/2023,"10,040",,"54,340","544,541,480","10,020","10,040","10,000","4,348,957","4,348,957"
22/08/2023,"10,040",,"50,203","503,037,200","10,020","10,040","10,000","4,348,957","4,348,957"
21/08/2023,"10,000",,"59,493","595,998,880","10,020","10,040","10,000","4,331,630","4,331,630"
18/08/2023,"10,040",,"46,718","468,154,880","10,020","10,040","10,000","4,348,957","4,348,957"
17/08/2023,"10,040",,"93,501","937,069,360","10,020","10,040","10,000","4,348,957","4,348,957"
16/08/2023,"10,040",,"29,479","295,496,080","10,020","10,040","10,020","4,348,957","4,348,957"
15/08/2023,"10,040",,"55,987","560,944,980","10,020","10,040","10,000","4,348,957","4,348,957"
14/08/2023,"10,040",,"76,957","771,001,400","10,040","10,040","10,000","4,348,957","4,348,957"
11/08/2023,"10,040",,"72,404","726,073,260","10,040","10,060","10,020","4,348,957","4,348,957"
10/08/2023,"10,060",,"88,329","886,391,020","10,040","10,060","10,020","4,357,620","4,357,620"
09/08/2023,"10,060",,"151,108","1,514,190,040","10,040","10,060","9,980","4,357,620","4,357,620"
08/08/2023,"10,060",,"76,016","763,325,440","10,060","10,060","10,020","4,357,620","4,357,620"
07/08/2023,"10,060",,"52,158","524,783,960","10,080","10,100","10,040","4,357,620","4,357,620"
04/08/2023,"10,100",,"34,522","348,129,400","10,080","10,100","10,080","4,374,946","4,374,946"
03/08/2023,"10,100",,"28,264","285,343,760","10,100","10,100","10,080","4,374,946","4,374,946"
02/08/2023,"10,120",,"57,612","581,798,360","10,100","10,120","10,080","4,383,610","4,383,610"
01/08/2023,"10,120",,"67,627","682,494,580","10,100","10,120","10,080","4,383,610","4,383,610"
31/07/2023,"10,120",,"49,330","498,493,160","10,100","10,120","10,080","4,383,610","4,383,610"
28/07/2023,"10,120",,"32,935","332,737,700","10,100","10,120","10,080","4,383,610","4,383,610"
27/07/2023,"10,120",,"68,169","689,765,760","10,100","10,140","10,100","4,383,610","4,383,610"
26/07/2023,"10,120",,"45,954","463,965,220","10,100","10,120","10,080","4,383,610","4,383,610"
25/07/2023,"10,120",,"68,420","690,882,040","10,100","10,120","10,080","4,383,610","4,383,610"
21/07/2023,"10,120",,"23,370","236,133,640","10,100","10,120","10,100","4,383,610","4,383,610"
20/07/2023,"10,120",,"24,143","243,893,160","10,100","10,120","10,080","4,383,610","4,383,610"
19/07/2023,"10,120",,"33,103","334,395,940","10,100","10,120","10,080","4,383,610","4,383,610"
18/07/2023,"10,120",,"28,233","285,261,860","10,120","10,120","10,080","4,383,610","4,383,610"
17/07/2023,"10,120",,"37,750","381,544,840","10,120","10,140","10,080","4,383,610","4,383,610"
14/07/2023,"10,120",,"24,392","246,210,340","10,100","10,140","10,080","4,383,610","4,383,610"
13/07/2023,"10,100",,"42,938","434,607,460","10,140","10,260","10,100","4,374,946","4,374,946"
12/07/2023,"10,120",,"73,193","739,571,100","10,100","10,140","10,080","4,383,610","4,383,610"
11/07/2023,"10,120",,"115,297","1,161,791,080","10,100","10,120","10,040","4,383,610","4,383,610"
10/07/2023,"10,120",,"77,366","782,045,100","10,140","10,140","10,100","4,383,610","4,383,610"
07/07/2023,"10,160",,"47,486","481,502,000","10,160","10,160","10,120","4,400,936","4,400,936"
06/07/2023,"10,160",,"89,772","909,592,520","10,140","10,160","10,120","4,400,936","4,400,936"
05/07/2023,"10,160",,"45,273","459,354,520","10,140","10,160","10,120","4,400,936","4,400,936"
04/07/2023,"10,160",,"24,974","253,282,460","10,160","10,160","10,140","4,400,936","4,400,936"
03/07/2023,"10,160",,"32,557","330,323,280","10,160","10,180","10,140","4,400,936","4,400,936"
30/06/2023,"10,180",,"45,446","462,003,200","10,160","10,180","10,140","4,409,600","4,409,600"
29/06/2023,"10,180",,"35,505","360,720,020","10,160","10,180","10,140","4,409,600","4,409,600"
28/06/2023,"10,180",,"60,052","609,839,640","10,180","10,180","10,140","4,409,600","4,409,600"
27/06/2023,"10,180",,"54,961","558,699,080","10,180","10,180","10,160","4,409,600","4,409,600"
26/06/2023,"10,180",,"40,212","409,125,720","10,180","10,200","10,160","4,409,600","4,409,600"
23/06/2023,"10,200",,"25,996","264,456,840","10,180","10,200","10,160","4,418,263","4,418,263"
22/06/2023,"10,200",,"111,426","1,134,473,740","10,180","10,200","10,160","4,418,263","4,418,263"
