Date,Closing Price,Change,Trading Volume (shr),Trading Value (KHR),Opening,High,Low,Market Cap. (Mil.KHR),Full Market Cap. (Mil.KHR)
03/04/2023,"13,780",,19,"261,780","13,740","13,900","13,740","1,181,938","6,205,173"
31/03/2023,"13,780",,271,"3,733,280","13,800","13,800","13,760","1,181,938","6,205,173"
30/03/2023,"13,800",,486,"6,706,720","13,800","13,800","13,720","1,183,653","6,214,179"
29/03/2023,"13,840",,"1,171","16,140,540","13,700","13,860","13,700","1,187,084","6,232,191"
28/03/2023,"13,900",,143,"1,983,800","13,960","13,960","13,760","1,192,230","6,259,209"
27/03/2023,"13,920",,822,"11,390,940","13,960","13,960","13,800","1,193,946","6,268,215"
24/03/2023,"13,800",,"4,747","65,502,600","13,780","13,800","13,780","1,183,653","6,214,179"
23/03/2023,"13,780",,377,"5,228,520","13,980","13,980","13,780","1,181,938","6,205,173"
22/03/2023,"13,880",,96,"1,322,760","13,720","13,900","13,720","1,190,515","6,250,203"
21/03/2023,"13,960",,45,"627,380","13,960","13,960","13,940","1,197,377","6,286,227"
20/03/2023,"13,960",,434,"6,067,180","13,980","14,000","13,960","1,197,377","6,286,227"
17/03/2023,"13,800",,305,"4,207,340","13,820","13,820","13,720","1,183,653","6,214,179"
16/03/2023,"13,760",,538,"7,403,480","13,780","13,780","13,760","1,180,222","6,196,167"
15/03/2023,"13,780",,712,"9,794,840","13,800","13,800","13,500","1,181,938","6,205,173"
14/03/2023,"13,660",,"5,092","70,036,740","13,900","13,900","13,660","1,171,645","6,151,137"
13/03/2023,"13,940",,164,"2,288,060","13,980","13,980","13,940","1,195,661","6,277,221"
10/03/2023,"13,980",,"1,127","15,624,380","13,940","14,000","13,800","1,199,092","6,295,234"
09/03/2023,"14,000",,646,"9,038,640","14,040","14,040","13,980","1,200,808","6,304,240"
07/03/2023,"14,040",,217,"3,043,880","14,080","14,080","14,000","1,204,238","6,322,252"
06/03/2023,"14,060",,394,"5,540,260","14,100","14,100","14,000","1,205,954","6,331,258"
03/03/2023,"14,100",,"1,008","14,192,020","14,080","14,100","14,000","1,209,385","6,349,270"
02/03/2023,"14,080",,"3,053","43,037,500","14,000","14,100","14,000","1,207,669","6,340,264"
01/03/2023,"14,080",,"3,340","47,049,400","14,000","14,100","14,000","1,207,669","6,340,264"
28/02/2023,"14,100",,"3,329","46,919,160","14,100","14,100","14,000","1,209,385","6,349,270"
27/02/2023,"14,080",,"3,337","46,982,280","14,100","14,100","14,000","1,207,669","6,340,264"
24/02/2023,"14,040",,"1,006","14,096,400","14,040","14,040","14,000","1,204,238","6,322,252"
23/02/2023,"14,040",,"1,179","16,599,280","14,080","14,100","14,040","1,204,238","6,322,252"
22/02/2023,"14,100",,"1,970","27,752,800","14,100","14,100","14,040","1,209,385","6,349,270"
21/02/2023,"14,040",,"3,236","45,563,020","14,100","14,100","14,040","1,204,238","6,322,252"
20/02/2023,"14,080",,"7,311","102,826,300","14,080","14,100","14,020","1,207,669","6,340,264"
17/02/2023,"14,080",,"2,914","41,051,600","14,100","14,100","14,020","1,207,669","6,340,264"
16/02/2023,"14,020",,"7,644","107,384,460","14,000","14,080","14,000","1,202,523","6,313,246"
15/02/2023,"14,020",,40,"560,800","14,020","14,020","14,020","1,202,523","6,313,246"
14/02/2023,"13,980",,215,"3,009,740","14,020","14,020","13,980","1,199,092","6,295,234"
13/02/2023,"14,020",,23,"322,460","14,020","14,020","14,020","1,202,523","6,313,246"
10/02/2023,"14,020",,"1,767","24,738,280","14,000","14,020","14,000","1,202,523","6,313,246"
09/02/2023,"14,000",,164,"2,301,000","14,020","14,080","14,000","1,200,808","6,304,240"
08/02/2023,"14,000",,497,"6,974,540","14,080","14,080","14,000","1,200,808","6,304,240"
07/02/2023,"14,000",,"2,332","32,651,120","14,100","14,100","14,000","1,200,808","6,304,240"
06/02/2023,"14,040",,"1,151","16,111,940","14,040","14,040","13,920","1,204,238","6,322,252"
03/02/2023,"14,040",,"5,926","83,493,360","14,000","14,100","14,000","1,204,238","6,322,252"
02/02/2023,"14,000",,496,"6,957,640","14,000","14,060","14,000","1,200,808","6,304,240"
01/02/2023,"14,000",,"5,818","81,901,080","14,100","14,100","13,940","1,200,808","6,304,240"
31/01/2023,"14,060",,638,"8,962,300","14,080","14,080","14,020","1,205,954","6,331,258"
30/01/2023,"14,060",,700,"9,845,380","14,100","14,100","14,060","1,205,954","6,331,258"
27/01/2023,"14,100",,812,"11,408,420","14,040","14,100","14,040","1,209,385","6,349,270"
26/01/2023,"14,040",,"1,024","14,355,020","14,060","14,060","14,000","1,204,238","6,322,252"
25/01/2023,"14,060",,"1,627","22,786,860","13,980","14,060","13,960","1,205,954","6,331,258"
24/01/2023,"13,980",,"3,691","51,659,140","14,000","14,020","13,960","1,199,092","6,295,234"
23/01/2023,"14,000",,"6,108","85,379,820","13,740","14,060","13,740","1,200,808","6,304,240"
20/01/2023,"13,840",,"11,336","156,393,420","13,740","13,840","13,740","1,187,084","6,232,191"
19/01/2023,"13,740",,"1,364","18,714,160","13,720","13,740","13,720","1,178,507","6,187,161"
18/01/2023,"13,720",,548,"7,518,260","13,720","13,720","13,700","1,176,791","6,178,155"
17/01/2023,"13,720",,264,"3,625,600","13,900","13,900","13,720","1,176,791","6,178,155"
16/01/2023,"13,720",,"2,207","30,236,900","13,700","13,720","13,680","1,176,791","6,178,155"
13/01/2023,"13,700",,"5,780","79,408,480","13,740","13,800","13,700","1,175,076","6,169,149"
12/01/2023,"13,700",,203,"2,785,780","13,760","13,760","13,700","1,175,076","6,169,149"
11/01/2023,"13,760",,246,"3,383,280","13,760","13,760","13,700","1,180,222","6,196,167"
10/01/2023,"13,680",,590,"8,062,000","13,680","13,680","13,640","1,173,361","6,160,143"
09/01/2023,"13,740",,"1,802","24,629,560","13,700","13,780","13,620","1,178,507","6,187,161"
06/01/2023,"13,700",,707,"9,655,600","13,640","13,760","13,580","1,175,076","6,169,149"
05/01/2023,"13,640",,"6,607","89,852,220","13,600","13,640","13,580","1,169,930","6,142,131"
04/01/2023,"13,580",,"1,997","27,102,320","13,600","13,600","13,540","1,164,783","6,115,112"
03/01/2023,"13,440",,"1,511","20,213,600","13,360","13,480","13,340","1,152,775","6,052,070"
02/01/2023,"13,360",,172,"2,304,520","13,340","13,420","13,340","1,145,913","6,016,046"
30/12/2022,"13,320",,662,"8,807,400","13,320","13,320","13,280","1,142,483","5,998,034"
29/12/2022,"13,300",,115,"1,528,760","13,280","13,300","13,280","1,140,767","5,989,028"
28/12/2022,"13,240",,477,"6,329,740","13,300","13,300","13,240","1,135,621","5,962,009"
27/12/2022,"13,300",,411,"5,460,540","13,280","13,300","13,200","1,140,767","5,989,028"
26/12/2022,"13,280",,243,"3,229,880","13,300","13,300","13,180","1,139,052","5,980,022"
23/12/2022,"13,280",,469,"6,218,600","13,300","13,300","13,120","1,139,052","5,980,022"
22/12/2022,"13,140",,261,"3,439,200","13,200","13,200","13,140","1,127,044","5,916,979"
21/12/2022,"13,140",,36,"473,960","13,120","13,200","13,120","1,127,044","5,916,979"
20/12/2022,"13,120",,"4,627","60,618,120","13,100","13,180","13,020","1,125,328","5,907,973"
19/12/2022,"13,060",,"2,057","26,750,760","13,080","13,100","13,000","1,120,182","5,880,955"
16/12/2022,"13,060",,"2,978","38,766,540","13,020","13,080","13,000","1,120,182","5,880,955"
15/12/2022,"13,060",,947,"12,343,300","13,080","13,080","13,000","1,120,182","5,880,955"
14/12/2022,"13,040",,591,"7,695,240","13,000","13,040","13,000","1,118,466","5,871,949"
13/12/2022,"13,060",,"1,202","15,646,840","13,000","13,060","13,000","1,120,182","5,880,955"
12/12/2022,"13,020",,"3,610","46,936,780","13,000","13,020","12,900","1,116,751","5,862,943"
09/12/2022,"13,000",,"3,917","50,906,120","12,980","13,040","12,960","1,115,036","5,853,937"
08/12/2022,"13,020",,663,"8,620,260","13,000","13,080","12,980","1,116,751","5,862,943"
07/12/2022,"13,000",,773,"10,044,600","12,940","13,000","12,940","1,115,036","5,853,937"
06/12/2022,"12,920",,856,"11,110,900","13,080","13,120","12,920","1,108,174","5,817,913"
05/12/2022,"13,000",,213,"2,766,280","12,980","13,060","12,960","1,115,036","5,853,937"
02/12/2022,"12,960",,781,"10,100,140","13,080","13,080","12,900","1,111,605","5,835,925"
01/12/2022,"12,960",,"1,145","14,822,200","13,000","13,080","12,920","1,111,605","5,835,925"
30/11/2022,"13,000",,"1,381","17,925,940","13,100","13,120","12,820","1,115,036","5,853,937"
29/11/2022,"13,120",,500,"6,511,260","13,020","13,120","13,000","1,125,328","5,907,973"
28/11/2022,"13,100",,108,"1,416,220","13,120","13,120","13,100","1,123,613","5,898,967"
25/11/2022,"13,120",,860,"11,303,380","13,140","13,180","13,120","1,125,328","5,907,973"
24/11/2022,"13,180",,262,"3,433,220","13,120","13,200","13,000","1,130,475","5,934,991"
23/11/2022,"13,120",,285,"3,736,540","13,180","13,200","13,100","1,125,328","5,907,973"
22/11/2022,"13,120",,"1,465","19,045,360","12,900","13,180","12,900","1,125,328","5,907,973"
21/11/2022,"13,100",,269,"3,531,560","13,200","13,200","13,100","1,123,613","5,898,967"
18/11/2022,"13,200",,271,"3,572,340","13,200","13,200","13,160","1,132,190","5,943,997"
17/11/2022,"13,200",,801,"10,557,720","13,200","13,200","13,180","1,132,190","5,943,997"
16/11/2022,"13,200",,728,"9,608,820","13,160","13,200","13,160","1,132,190","5,943,997"
15/11/2022,"13,180",,351,"4,628,800","13,260","13,260","13,180","1,130,475","5,934,991"
14/11/2022,"13,160",,295,"3,880,860","13,180","13,180","13,120","1,128,759","5,925,985"
11/11/2022,"13,200",,"1,559","20,604,260","13,260","13,300","13,180","1,132,190","5,943,997"
10/11/2022,"13,240",,425,"5,605,780","13,180","13,240","13,160","1,135,621","5,962,009"
04/11/2022,"13,160",,"1,130","14,816,220","13,040","13,180","13,040","1,128,759","5,925,985"
03/11/2022,"13,080",,"1,179","15,409,380","13,100","13,100","13,020","1,121,897","5,889,961"
02/11/2022,"13,000",,755,"9,818,000","13,000","13,020","13,000","1,115,036","5,853,937"
01/11/2022,"12,980",,839,"10,901,920","13,000","13,020","12,960","1,113,320","5,844,931"
31/10/2022,"12,940",,984,"12,680,420","12,860","12,980","12,860","1,109,889","5,826,919"
28/10/2022,"12,980",,138,"1,790,700","12,980","12,980","12,960","1,113,320","5,844,931"
27/10/2022,"13,000",,401,"5,213,000","13,000","13,000","13,000","1,115,036","5,853,937"
26/10/2022,"12,900",,"1,373","17,688,380","12,800","12,940","12,800","1,106,458","5,808,906"
25/10/2022,"12,940",,"1,632","20,978,460","12,940","12,940","12,800","1,109,889","5,826,919"
24/10/2022,"12,940",,"1,581","20,363,860","12,980","12,980","12,800","1,109,889","5,826,919"
21/10/2022,"12,960",,"3,844","49,337,160","12,840","12,960","12,800","1,111,605","5,835,925"
20/10/2022,"12,800",,"1,156","14,806,580","12,840","12,840","12,800","1,097,881","5,763,876"
19/10/2022,"12,800",,999,"12,786,740","12,820","12,820","12,780","1,097,881","5,763,876"
18/10/2022,"12,820",,627,"8,031,420","12,800","12,820","12,780","1,099,597","5,772,882"
17/10/2022,"12,800",,695,"8,901,340","12,860","12,860","12,800","1,097,881","5,763,876"
14/10/2022,"12,860",,"1,043","13,412,980","12,860","12,860","12,860","1,103,027","5,790,894"
13/10/2022,"12,860",,771,"9,886,680","12,860","12,860","12,800","1,103,027","5,790,894"
12/10/2022,"12,860",,"1,240","15,918,240","12,960","12,960","12,800","1,103,027","5,790,894"
11/10/2022,"12,860",,201,"2,590,660","12,860","12,900","12,860","1,103,027","5,790,894"
10/10/2022,"12,860",,778,"10,003,100","12,960","12,960","12,840","1,103,027","5,790,894"
07/10/2022,"12,960",,202,"2,606,380","12,980","12,980","12,820","1,111,605","5,835,925"
06/10/2022,"12,800",,"1,002","12,878,980","12,980","12,980","12,800","1,097,881","5,763,876"
05/10/2022,"13,000",,988,"12,687,580","13,000","13,000","12,700","1,115,036","5,853,937"
04/10/2022,"13,000",,"2,549","32,753,300","12,860","13,000","12,800","1,115,036","5,853,937"
03/10/2022,"13,000",,528,"6,864,120","13,000","13,040","13,000","1,115,036","5,853,937"
30/09/2022,"13,000",,"2,558","33,254,620","13,000","13,020","13,000","1,115,036","5,853,937"
29/09/2022,"13,000",,77,"1,000,340","13,000","13,000","12,960","1,115,036","5,853,937"
28/09/2022,"12,960",,522,"6,792,860","13,040","13,040","12,960","1,111,605","5,835,925"
27/09/2022,"13,000",,"1,427","18,460,400","13,020","13,020","12,860","1,115,036","5,853,937"
23/09/2022,"13,020",,779,"10,133,160","12,980","13,040","12,980","1,116,751","5,862,943"
22/09/2022,"12,980",,716,"9,237,080","13,000","13,000","12,840","1,113,320","5,844,931"
21/09/2022,"12,820",,"3,913","49,867,080","12,420","12,880","12,420","1,099,597","5,772,882"
20/09/2022,"12,800",,"11,853","147,179,220","13,200","13,220","11,880","1,097,881","5,763,876"
19/09/2022,"13,200",,113,"1,490,600","13,180","13,200","13,160","1,132,190","5,943,997"
16/09/2022,"13,160",,"1,176","15,509,560","13,180","13,220","13,160","1,128,759","5,925,985"
15/09/2022,"13,180",,930,"12,250,300","13,240","13,240","13,120","1,130,475","5,934,991"
14/09/2022,"13,240",,177,"2,342,060","13,240","13,240","13,180","1,135,621","5,962,009"
13/09/2022,"13,220",,"1,345","17,711,780","13,220","13,220","13,100","1,133,905","5,953,003"
12/09/2022,"13,240",,151,"1,997,320","13,260","13,260","13,200","1,135,621","5,962,009"
09/09/2022,"13,260",,467,"6,187,520","13,260","13,260","13,240","1,137,336","5,971,015"
08/09/2022,"13,240",,207,"2,742,800","13,280","13,280","13,240","1,135,621","5,962,009"
07/09/2022,"13,240",,91,"1,206,020","13,280","13,280","13,240","1,135,621","5,962,009"
06/09/2022,"13,280",,"1,431","18,974,520","13,260","13,300","13,160","1,139,052","5,980,022"
05/09/2022,"13,160",,"1,699","22,375,140","13,260","13,260","13,160","1,128,759","5,925,985"
02/09/2022,"13,260",,"1,805","23,748,460","13,300","13,300","13,060","1,137,336","5,971,015"
01/09/2022,"13,260",,"3,459","45,985,020","13,380","13,380","13,220","1,137,336","5,971,015"
31/08/2022,"13,280",,"3,232","42,923,560","13,280","13,300","13,260","1,139,052","5,980,022"
30/08/2022,"13,280",,"4,268","56,157,720","13,180","13,280","13,040","1,139,052","5,980,022"
29/08/2022,"13,180",,"2,703","35,709,240","13,180","13,280","13,180","1,130,475","5,934,991"
26/08/2022,"13,180",,"1,836","24,279,020","13,260","13,380","13,180","1,130,475","5,934,991"
25/08/2022,"13,200",,614,"8,112,160","13,260","13,300","13,200","1,132,190","5,943,997"
24/08/2022,"13,260",,744,"9,843,380","13,320","13,320","13,120","1,137,336","5,971,015"
23/08/2022,"13,260",,958,"12,716,340","13,300","13,300","13,260","1,137,336","5,971,015"
22/08/2022,"13,300",,109,"1,449,300","13,300","13,300","13,260","1,140,767","5,989,028"
19/08/2022,"13,300",,734,"9,701,940","13,300","13,300","13,180","1,140,767","5,989,028"
18/08/2022,"13,220",,"1,530","20,216,880","13,280","13,340","13,200","1,133,905","5,953,003"
17/08/2022,"13,280",,"1,242","16,485,260","13,320","13,340","13,260","1,139,052","5,980,022"
16/08/2022,"13,300",,"7,047","92,883,400","13,400","13,400","13,040","1,140,767","5,989,028"
15/08/2022,"13,420",,83,"1,114,980","13,460","13,460","13,420","1,151,060","6,043,064"
12/08/2022,"13,440",,102,"1,371,740","13,460","13,460","13,440","1,152,775","6,052,070"
11/08/2022,"13,420",,146,"1,960,120","13,440","13,440","13,420","1,151,060","6,043,064"
10/08/2022,"13,400",,361,"4,850,340","13,480","13,480","13,400","1,149,344","6,034,058"
09/08/2022,"13,400",,430,"5,755,620","13,400","13,680","13,360","1,149,344","6,034,058"
08/08/2022,"13,380",,104,"1,394,000","13,440","13,440","13,380","1,147,629","6,025,052"
05/08/2022,"13,400",,"1,996","26,484,760","13,180","13,420","13,180","1,149,344","6,034,058"
04/08/2022,"13,420",,569,"7,660,160","13,520","13,580","13,420","1,151,060","6,043,064"
03/08/2022,"13,620",,830,"11,248,880","13,660","13,660","13,500","1,168,214","6,133,125"
02/08/2022,"13,680",,"1,242","16,901,160","13,620","13,680","13,500","1,173,361","6,160,143"
01/08/2022,"13,680",,255,"3,462,900","13,700","13,700","13,520","1,173,361","6,160,143"
29/07/2022,"13,700",,494,"6,744,040","13,700","13,700","13,500","1,175,076","6,169,149"
28/07/2022,"13,700",,381,"5,209,620","13,680","13,700","13,640","1,175,076","6,169,149"
27/07/2022,"13,700",,166,"2,255,900","13,700","13,740","13,520","1,175,076","6,169,149"
26/07/2022,"13,680",,"3,153","42,640,500","13,720","13,780","13,500","1,173,361","6,160,143"
25/07/2022,"13,740",,"2,426","32,960,520","13,800","13,800","13,500","1,178,507","6,187,161"
22/07/2022,"13,800",,94,"1,297,200","13,800","13,800","13,800","1,183,653","6,214,179"
21/07/2022,"13,700",,473,"6,484,540","13,740","13,740","13,700","1,175,076","6,169,149"
20/07/2022,"13,740",,564,"7,774,580","13,800","13,800","13,740","1,178,507","6,187,161"
19/07/2022,"13,760",,333,"4,594,400","13,820","13,820","13,760","1,180,222","6,196,167"
18/07/2022,"13,820",,166,"2,293,700","13,820","13,860","13,700","1,185,369","6,223,185"
15/07/2022,"13,800",,538,"7,435,040","13,840","13,880","13,760","1,183,653","6,214,179"
14/07/2022,"13,800",,641,"8,852,020","13,820","13,820","13,800","1,183,653","6,214,179"
13/07/2022,"13,800",,188,"2,598,380","13,840","13,840","13,800","1,183,653","6,214,179"
12/07/2022,"13,820",,266,"3,684,280","13,860","13,880","13,680","1,185,369","6,223,185"
11/07/2022,"13,860",,"4,426","61,249,860","13,880","13,880","13,700","1,188,799","6,241,197"
08/07/2022,"13,840",,947,"13,084,480","13,820","13,860","13,780","1,187,084","6,232,191"
07/07/2022,"13,780",,737,"10,175,480","13,980","13,980","13,780","1,181,938","6,205,173"
06/07/2022,"13,780",,"5,076","70,049,000","13,800","13,820","13,740","1,181,938","6,205,173"
05/07/2022,"13,820",,"1,186","16,361,600","13,780","13,820","13,760","1,185,369","6,223,185"
04/07/2022,"13,800",,"3,532","48,078,660","14,080","14,080","12,600","1,183,653","6,214,179"
01/07/2022,"13,800",,772,"10,651,300","13,800","13,800","13,780","1,183,653","6,214,179"
30/06/2022,"13,800",,377,"5,202,480","13,800","13,800","13,780","1,183,653","6,214,179"
29/06/2022,"13,800",,239,"3,294,600","13,800","13,800","13,780","1,183,653","6,214,179"
28/06/2022,"13,800",,837,"11,491,780","13,700","13,960","13,700","1,183,653","6,214,179"
27/06/2022,"13,800",,"1,633","22,439,480","13,800","13,800","13,700","1,183,653","6,214,179"
24/06/2022,"13,800",,"21,795","305,849,440","14,080","14,140","13,800","1,183,653","6,214,179"
23/06/2022,"14,280",,"3,105","44,286,580","14,200","14,280","14,200","1,224,824","6,430,324"
22/06/2022,"14,300",,"8,241","116,390,180","14,380","14,380","14,100","1,226,539","6,439,330"
21/06/2022,"14,300",,"5,273","75,577,740","14,280","14,380","14,280","1,226,539","6,439,330"
20/06/2022,"14,280",,"1,091","15,590,220","14,300","14,460","14,140","1,224,824","6,430,324"
17/06/2022,"14,280",,"1,939","27,729,740","14,340","14,440","14,280","1,224,824","6,430,324"
16/06/2022,"14,260",,457,"6,487,160","14,160","14,320","14,160","1,223,108","6,421,318"
15/06/2022,"14,380",,"15,843","228,676,460","14,460","14,460","14,140","1,233,401","6,475,355"
14/06/2022,"14,460",,"4,553","65,638,640","14,500","14,500","14,360","1,240,263","6,511,379"
13/06/2022,"14,500",,"2,570","37,144,040","14,420","14,560","14,400","1,243,694","6,529,391"
10/06/2022,"14,420",,552,"7,949,640","14,480","14,480","14,400","1,236,832","6,493,367"
09/06/2022,"14,400",,"1,403","20,177,960","14,380","14,400","14,380","1,235,116","6,484,361"
08/06/2022,"14,360",,"2,562","36,805,420","14,440","14,440","14,360","1,231,685","6,466,349"
07/06/2022,"14,360",,"8,075","115,351,000","14,380","14,380","14,280","1,231,685","6,466,349"
03/06/2022,"14,360",,475,"6,801,940","14,360","14,360","14,300","1,231,685","6,466,349"
02/06/2022,"14,380",,"1,192","17,116,760","14,380","14,380","14,300","1,233,401","6,475,355"
01/06/2022,"14,380",,"7,000","100,175,740","14,360","14,400","14,280","1,233,401","6,475,355"
31/05/2022,"14,320",,"2,565","36,665,040","14,360","14,360","14,280","1,228,255","6,448,336"
30/05/2022,"14,280",,956,"13,642,700","14,260","14,280","14,240","1,224,824","6,430,324"
27/05/2022,"14,260",,526,"7,489,560","14,260","14,260","14,200","1,223,108","6,421,318"
26/05/2022,"14,260",,"1,500","21,322,240","14,280","14,280","14,120","1,223,108","6,421,318"
25/05/2022,"14,200",,"2,748","38,805,700","14,080","14,200","14,060","1,217,962","6,394,300"
24/05/2022,"14,080",,"3,794","53,345,280","14,060","14,080","14,060","1,207,669","6,340,264"
23/05/2022,"14,060",,559,"7,837,080","14,100","14,100","13,980","1,205,954","6,331,258"
20/05/2022,"14,100",,"4,942","69,344,340","14,000","14,100","14,000","1,209,385","6,349,270"
18/05/2022,"14,000",,"2,159","30,225,540","14,000","14,000","13,980","1,200,808","6,304,240"
17/05/2022,"14,000",,"5,312","74,286,680","13,960","14,000","13,960","1,200,808","6,304,240"
16/05/2022,"13,980",,"4,012","56,023,720","13,960","14,040","13,960","1,199,092","6,295,234"
13/05/2022,"13,960",,"1,149","16,019,540","13,960","13,960","13,940","1,197,377","6,286,227"
12/05/2022,"13,960",,107,"1,492,880","13,940","13,960","13,940","1,197,377","6,286,227"
11/05/2022,"14,000",,343,"4,787,500","14,020","14,020","13,940","1,200,808","6,304,240"
10/05/2022,"13,960",,240,"3,347,320","13,960","14,000","13,940","1,197,377","6,286,227"
09/05/2022,"13,960",,"2,238","31,276,060","14,000","14,040","13,920","1,197,377","6,286,227"
06/05/2022,"13,900",,676,"9,395,420","13,880","13,940","13,880","1,192,230","6,259,209"
05/05/2022,"13,880",,"1,791","24,857,720","13,880","13,880","13,860","1,190,515","6,250,203"
04/05/2022,"13,880",,"1,719","23,855,780","13,860","13,900","13,860","1,190,515","6,250,203"
03/05/2022,"13,880",,356,"4,942,040","13,880","13,980","13,860","1,190,515","6,250,203"
02/05/2022,"13,880",,309,"4,292,160","14,080","14,080","13,880","1,190,515","6,250,203"
29/04/2022,"13,860",,246,"3,416,900","13,900","13,900","13,860","1,188,799","6,241,197"
28/04/2022,"13,900",,96,"1,334,280","13,900","13,900","13,860","1,192,230","6,259,209"
27/04/2022,"13,900",,647,"9,006,320","13,900","13,960","13,900","1,192,230","6,259,209"
26/04/2022,"13,960",,282,"3,925,020","13,980","13,980","13,900","1,197,377","6,286,227"
25/04/2022,"14,000",,"1,233","17,222,940","13,860","14,040","13,800","1,200,808","6,304,240"
22/04/2022,"13,880",,888,"12,267,520","13,820","13,960","13,800","1,190,515","6,250,203"
21/04/2022,"13,880",,"1,323","18,286,560","14,000","14,000","13,800","1,190,515","6,250,203"
20/04/2022,"13,880",,"2,088","28,860,980","13,860","13,880","13,800","1,190,515","6,250,203"
19/04/2022,"13,860",,964,"13,402,700","14,160","14,160","13,860","1,188,799","6,241,197"
18/04/2022,"13,980",,"1,519","21,025,780","13,820","14,000","13,820","1,199,092","6,295,234"
13/04/2022,"14,000",,391,"5,492,340","14,000","14,200","13,980","1,200,808","6,304,240"
12/04/2022,"14,000",,364,"5,080,400","14,000","14,040","13,820","1,200,808","6,304,240"
11/04/2022,"14,000",,595,"8,307,960","13,920","14,080","13,900","1,200,808","6,304,240"
08/04/2022,"13,960",,"3,511","48,493,780","14,000","14,160","13,520","1,197,377","6,286,227"
07/04/2022,"13,980",,"2,658","36,735,920","13,800","13,980","13,520","1,199,092","6,295,234"
06/04/2022,"13,840",,"1,053","14,485,100","13,700","13,880","13,700","1,187,084","6,232,191"
05/04/2022,"13,980",,"2,154","30,111,500","13,960","14,100","13,900","1,199,092","6,295,234"
04/04/2022,"14,100",,325,"4,550,740","14,780","14,780","13,900","1,209,385","6,349,270"
01/04/2022,"14,000",,472,"6,659,620","14,200","14,200","13,940","1,200,808","6,304,240"
31/03/2022,"14,160",,"3,399","48,056,100","13,920","14,160","13,920","1,214,531","6,376,288"
30/03/2022,"14,160",,217,"3,076,580","14,200","14,200","14,100","1,214,531","6,376,288"
29/03/2022,"14,200",,"10,250","145,528,700","14,100","14,200","14,100","1,217,962","6,394,300"
28/03/2022,"14,200",,"1,026","14,560,940","14,200","14,200","14,180","1,217,962","6,394,300"
25/03/2022,"14,200",,"1,353","19,285,920","14,340","14,340","14,080","1,217,962","6,394,300"
24/03/2022,"14,300",,"2,024","28,852,380","14,380","14,460","14,100","1,226,539","6,439,330"
23/03/2022,"14,120",,"1,799","25,314,940","14,040","14,160","13,960","1,211,100","6,358,276"
22/03/2022,"14,100",,"1,653","23,208,880","14,340","14,340","13,900","1,209,385","6,349,270"
21/03/2022,"14,000",,"5,952","83,130,600","14,500","14,500","13,880","1,200,808","6,304,240"
18/03/2022,"13,960",,489,"6,827,680","13,980","13,980","13,920","1,197,377","6,286,227"
17/03/2022,"13,980",,569,"7,964,700","14,440","14,440","13,980","1,199,092","6,295,234"
16/03/2022,"13,980",,"1,676","23,388,020","13,980","14,000","13,880","1,199,092","6,295,234"
15/03/2022,"13,980",,"3,602","50,375,180","13,980","14,000","13,860","1,199,092","6,295,234"
14/03/2022,"13,960",,470,"6,541,540","13,980","13,980","13,900","1,197,377","6,286,227"
11/03/2022,"13,960",,626,"8,738,960","13,960","13,960","13,960","1,197,377","6,286,227"
10/03/2022,"13,960",,742,"10,370,860","13,980","13,980","13,800","1,197,377","6,286,227"
09/03/2022,"13,980",,748,"10,347,760","13,980","13,980","13,800","1,199,092","6,295,234"
07/03/2022,"13,980",,"1,776","24,777,600","13,980","14,000","13,860","1,199,092","6,295,234"
04/03/2022,"13,980",,"1,767","24,692,000","14,000","14,000","13,940","1,199,092","6,295,234"
03/03/2022,"13,940",,275,"3,808,860","13,840","13,980","13,820","1,195,661","6,277,221"
02/03/2022,"13,840",,771,"10,593,600","13,620","14,060","13,620","1,187,084","6,232,191"
01/03/2022,"13,760",,"1,498","20,552,200","13,740","13,760","13,600","1,180,222","6,196,167"
28/02/2022,"13,740",,"3,969","54,954,540","13,940","13,940","13,740","1,178,507","6,187,161"
25/02/2022,"13,880",,"7,320","100,865,940","13,900","13,980","13,600","1,190,515","6,250,203"
24/02/2022,"14,000",,"5,344","74,814,800","14,400","14,400","13,800","1,200,808","6,304,240"
23/02/2022,"14,100",,"5,598","78,683,740","13,900","14,320","13,880","1,209,385","6,349,270"
22/02/2022,"13,880",,"1,416","19,627,720","13,880","13,880","13,800","1,190,515","6,250,203"
21/02/2022,"13,700",,"2,167","29,785,560","13,800","13,800","13,620","1,175,076","6,169,149"
18/02/2022,"13,620",,"3,281","44,533,300","13,580","13,620","13,500","1,168,214","6,133,125"
17/02/2022,"13,520",,"2,737","36,898,040","13,500","13,600","13,440","1,159,637","6,088,094"
16/02/2022,"13,500",,"3,651","49,091,240","13,460","13,500","13,400","1,157,922","6,079,088"
15/02/2022,"13,460",,937,"12,561,800","13,400","13,480","13,400","1,154,491","6,061,076"
14/02/2022,"13,400",,"3,143","42,152,120","13,440","13,480","13,380","1,149,344","6,034,058"
11/02/2022,"13,480",,"3,882","52,315,200","13,440","13,600","13,400","1,156,206","6,070,082"
10/02/2022,"13,440",,"1,053","14,175,760","13,500","13,500","13,400","1,152,775","6,052,070"
09/02/2022,"13,500",,"4,632","62,701,580","13,680","13,680","13,460","1,157,922","6,079,088"
08/02/2022,"13,400",,"3,482","46,427,920","13,280","13,500","13,280","1,149,344","6,034,058"
